chr	start	end	Gene	Peak_type	Cluster	Accessibility_2-cell	Accessibility_4-cell	Accessibility_8-cell	Accessibility_Morula	source_file	source_sheet
chr19	57988484	57989285	AC004076.9	distal	2	-0.301346097	-0.512058228	0.880072195	0.7675699640000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	57977037	57977730	AC004076.9	distal	2	0.12034478800000001	-1.513942647	-0.3731757	1.372428754	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	75179408	75180085	AC007956.1	promoter	3	-1.229412552	1.2625627320000001	0.5414513329999999	1.098821352	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	13905424	13906618	AC008686.1	distal	3	-0.37450942200000004	-0.280619894	0.850029809	-0.389581855	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	13905665	13906710	AC008686.1	distal	3	-0.17377389399999998	0.32543660399999996	-0.39504086	0.17255366	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	13897746	13898422	AC008686.1	promoter	3	-0.660529513	0.27247087600000003	0.968776833	1.3273968729999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	39104090	39104822	AC008964.1	promoter	5	0.242130144	-1.174602597	-0.079464908	-0.75517871	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	70247124	70247725	AC009060.1	distal	3	-0.23297981399999998	-0.533729452	1.145913428	1.9916380669999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	155436645	155438118	AC009403.2	distal	1	0.049689644000000005	0.23603005100000002	-0.127179556	-0.48003645100000003	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	155436269	155437890	AC009403.2	promoter	1	0.041414056	0.507223209	-0.906888756	-0.243768935	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	198569671	198571094	AC011997.1	distal	4	1.4474928880000002	0.32352047100000003	-1.255032891	1.059430158	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	198571331	198571844	AC011997.1	distal	4	0.650304755	-0.757319483	-0.344345474	1.259013157	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	232326068	232326585	AC017104.2	distal	5	-0.659779315	-0.46731428700000005	2.014103065	0.7267789290000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	232312726	232313843	AC017104.2	distal	5	-0.21152758800000002	-0.499273454	1.4763650019999999	0.7350529570000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	232317313	232319210	AC017104.2	distal	5	-0.6715381970000001	-0.23871631399999999	1.719383335	-0.371665924	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	232319825	232320644	AC017104.2	distal	5	0.39445567600000003	-1.163824232	0.663839698	0.741375553	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	232313864	232314823	AC017104.2	distal	5	0.931790344	-0.776942145	1.26659899	0.018811483	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	232312570	232313101	AC017104.2	distal	5	-0.61122378	-0.9219805109999999	1.5914848030000002	0.76903399	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	232327796	232330488	AC017104.2	distal	5	-0.845053387	-1.0920099109999999	1.4354118759999999	1.292473446	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	7011196	7011792	AC025278.1	promoter	4	-0.17070270399999998	1.8583365630000002	0.5354897	0.634854975	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	25054849	25056274	AC026310.1	promoter	5	-1.176116997	-0.7191622259999999	0.476547404	0.727562797	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	1451118	1451886	AC027307.3	distal	4	1.32168703	-0.724913198	-1.079291857	-0.213810053	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	6917526	6918732	AC027763.2	distal	3	0.509419741	0.451175903	-0.276277633	0.33744392799999995	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	6898776	6900561	AC027763.2	distal	3	0.155175736	1.5074781430000002	-0.896606773	-0.442576087	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	6881974	6882471	AC027763.2	distal	3	-0.92454386	-1.1636893179999999	1.3838785219999998	0.24230064	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	6925189	6926146	AC027763.2	distal	3	-0.208568189	1.309934629	-0.872173957	0.017286253999999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	6917295	6918437	AC027763.2	distal	3	-0.7154579790000001	1.3761978080000001	-0.173959429	0.29387563899999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	6915601	6916271	AC027763.2	promoter	3	0.25112941899999996	0.700792621	-0.004683848	0.583427083	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	65579806	65580634	AC068533.7	distal	1	-0.7732155	0.668205897	0.800750352	0.403559483	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	65608989	65609448	AC068533.7	distal	1	-0.705389261	-0.545132452	1.42080173	1.716191953	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	65573931	65574660	AC068533.7	distal	1	-1.0026969890000001	-0.6436556170000001	1.56738474	1.1381337679999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	65574735	65575751	AC068533.7	distal	1	-0.177871475	0.08902837400000001	1.88478085	1.092612257	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65185767	65186894	AC069368.3	distal	3	1.059096721	-0.967021695	-0.7826212370000001	-0.35109196600000003	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65197590	65198431	AC069368.3	distal	3	-1.7969148030000002	0.378569693	-0.12720994900000002	0.42825982700000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65203801	65204586	AC069368.3	distal	3	0.21573886899999997	-0.465941829	-0.16826966399999999	-0.642122558	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65135266	65135736	AC069368.3	distal	3	0.236792437	0.627610884	-1.134984558	-0.765270372	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65133110	65134417	AC069368.3	promoter	3	1.010198956	-0.820324754	0.380831789	0.033759087	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65142792	65144125	AC069368.3	distal	3	0.167924505	0.7656108209999999	-0.7837592329999999	-0.957489508	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65207849	65208502	AC069368.3	distal	3	0.323737159	0.9311520209999999	-0.9629131609999999	-0.7877864640000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65203581	65204551	AC069368.3	distal	3	-0.34502097200000004	-0.758695102	-0.527222285	0.076768477	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	65185720	65186713	AC069368.3	distal	3	1.35187504	-0.711844754	-0.48350487600000003	-0.846990363	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	27928905	27929477	AC074091.13	distal	4	-1.37106572	0.51594022	-1.183753874	-0.260663188	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	46270178	46275328	AC074212.3	distal	3	-0.324074199	0.807704372	-0.8611112040000001	0.039897824	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	46269852	46274689	AC074212.3	distal	3	0.560356665	0.435938751	-0.498622901	-1.4665818469999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	46249419	46251079	AC074212.3	distal	3	-0.078667636	-0.613680918	-0.613433229	-0.314189022	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	155461748	155463124	AC104472.1	promoter	5	-1.005789205	0.952357917	-0.6278124429999999	-0.644864648	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	39339713	39343658	AC104534.3	distal	4	0.8484426840000001	-0.82249104	0.955362972	-0.121866445	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	39331866	39332617	AC104534.3	promoter	4	-0.993585155	-0.32247069300000003	2.162341205	-0.07122058	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	238498949	238500673	AC104667.3	promoter	1	0.736037872	1.241296346	-1.2066623029999999	-0.733304203	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	54929974	54931188	AC110792.1	promoter	5	-0.988342678	0.586855592	-0.234212535	-0.601598353	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	162864132	162865482	AC112205.1	distal	6	-0.6740224340000001	-0.24366368	-0.053877883	2.026383249	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	9480382	9481275	AC132192.1	promoter	4	-0.318840171	-0.016602116	1.950701007	0.285068676	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	47796833	47799244	AC138655.1	promoter	5	-0.082677192	-0.009223796	1.17914281	-0.287142735	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	38178010	38181039	ACAA1	promoter	6	-0.24258453100000002	-0.419626434	-0.249572065	-0.664039833	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	47339127	47341005	ACAA2	promoter	6	0.525081315	-0.63107943	-0.962139546	-0.585687388	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	47344152	47344868	ACAA2	distal	6	0.382710466	0.069129363	-0.810524951	0.9252605359999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	109591990	109593055	ACACB	distal	5	-0.426803379	0.176381416	0.389975216	-0.03946721	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	112191041	112191539	ACAD10	distal	3	-0.394435053	-0.500574478	-0.26046820800000003	0.637541823	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	112204235	112205262	ACAD10	distal	3	-0.690962735	-0.24004305399999998	-0.8793147490000001	-0.443829101	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	112203485	1122039431	ACAD10	distal	3	-0.051225787	-1.1036196520000001	0.27532436899999996	0.766193493	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	128601090	128602245	ACAD9	distal	6	-0.384377411	0.19133910899999998	0.12415150300000001	0.671580994	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	128600657	128601871	ACAD9	promoter	6	-0.551431097	0.961187827	1.054749514	1.148006554	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	76186458	76186950	ACADM	distal	6	0.147757757	-0.409282386	-0.141811133	0.651449583	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	76261025	76263243	ACADM	distal	6	-1.0342021000000001	-0.365638426	0.549706541	1.244066214	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	76250179	76252465	ACADM	distal	6	0.126667946	0.684630153	0.6981081640000001	-1.171825402	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	76258667	76259531	ACADM	distal	6	-0.7116751379999999	-0.9522671859999999	0.041614862	1.701811701	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	76250796	76252722	ACADM	distal	6	-0.718003794	0.7756708379999999	-0.002903298	0.646144516	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	76207798	76208409	ACADM	distal	6	-0.8071643470000001	0.042776398	-0.574793074	1.4904443969999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	7137056	7138499	ACADVL	distal	6	1.01625061	-0.317509048	0.802232761	0.472923553	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	7254371	7256714	ACAP1	distal	4	1.126373106	-1.115943836	-0.134881797	0.14155482	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	7253296	7253928	ACAP1	distal	4	-0.503069234	0.921333893	1.130030202	-0.15334829	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	7240280	7240594	ACAP1	promoter	4	1.153682458	-0.24613569	-0.365756645	-0.9819519259999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	7253323	7255724	ACAP1	distal	4	-0.050939316	1.003999411	0.5938663439999999	-0.561651652	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	7259014	7259857	ACAP1	distal	4	-0.01658542	-0.697087263	0.8988303320000001	-0.195797255	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	43222089	43222802	ACBD4	distal	4	-0.03323447	-0.09987356900000001	-0.878127144	-0.083483945	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	43224694	432276251	ACBD4	distal	4	-0.450377426	0.520057431	1.310260522	0.435904661	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	43223955	43227541	ACBD4	distal	4	0.138191986	-0.164872908	-0.792512787	-0.309199125	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	43208762	43210925	ACBD4	distal	4	-0.7423900729999999	1.4774681090000001	-0.887315133	-0.225704572	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	27529124	27531496	ACBD5	promoter	3	0.505838027	-0.056071644000000004	0.18929964	-0.20129749	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	27541050	27541839	ACBD5	distal	3	-0.7639034309999999	-0.46845994799999996	1.298065361	-0.54573732	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	61561087	61562586	ACE	distal	3	1.110997652	-1.7608537519999998	-0.30030941899999997	-0.205768201	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	61561087	61562586	ACE	distal	3	1.110997652	-1.7608537519999998	-0.30030941899999997	-0.205768201	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	61599984	61601145	ACE	distal	3	0.796605505	0.105875951	0.270094483	-0.763425927	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	61599984	61601145	ACE	distal	3	0.796605505	0.105875951	0.270094483	-0.763425927	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	61552524	61555770	ACE	promoter	3	0.19865538	-0.59147518	0.41183517700000005	0.295699312	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	61552524	61555770	ACE	promoter	3	0.19865538	-0.59147518	0.41183517700000005	0.295699312	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	6340613	6341099	ACER1	distal	4	0.772339041	0.02829312	0.23559718300000002	0.45755235899999996	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	6325466	6326114	ACER1	distal	4	-0.582974785	0.528616083	0.0027189909999999996	1.963274318	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	19403171	19403636	ACER2	distal	3	-0.840411385	-0.665168387	1.187819092	1.9047157419999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	19416641	19417067	ACER2	distal	3	-0.5792765089999999	-0.44051612799999995	1.6357205119999998	1.565059996	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	19408209	19410480	ACER2	distal	3	-0.39102974	-0.7902455629999999	0.514647842	0.7615820520000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	19457243	19457815	ACER2	distal	3	-0.920471348	-0.052313711	0.330538938	-0.2789095	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	19407488	19410109	ACER2	distal	3	0.22095714	0.05622221	1.21054305	0.099375012	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	76584000	76584678	ACER3	distal	1	-0.44971296	0.416488081	0.9492624059999999	1.2744736429999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	76617085	76617717	ACER3	distal	1	-0.165869509	0.058791628	1.840966135	0.875259738	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	76583107	76583699	ACER3	distal	1	0.385745758	-0.29258269600000003	0.480514028	1.222672013	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	76571441	76572907	ACER3	distal	1	0.7698180240000001	-1.11789654	0.729631267	-0.567758483	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	76631008	76631339	ACER3	distal	1	-0.341548836	-0.547031626	-0.323112787	0.023146983	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	76582371	76583046	ACER3	distal	1	-0.727329225	-0.242303629	1.132067795	1.873492577	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	76579376	76580238	ACER3	distal	1	0.311472657	-1.030076335	-0.929457972	-0.634266534	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	23537917	23539048	ACIN1	distal	2	-0.815195672	-0.2958538	0.9769952190000001	-0.431406004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	23547546	23548286	ACIN1	distal	2	-0.46248646299999996	-0.09132290900000001	0.169330055	-1.104304264	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	23563847	23565232	ACIN1	distal	2	-1.069974026	1.164810115	-0.417626785	0.17446419100000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	23540330	23541686	ACIN1	distal	2	0.19802179	1.156067234	0.270398145	0.535189502	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	23539198	23540252	ACIN1	distal	2	-0.95536968	-0.220923376	0.613331607	-0.20008193	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	23537783	23538948	ACIN1	distal	2	-1.118656778	-0.068586307	1.973214005	-0.18899099	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	23563596	235651141	ACIN1	distal	2	-0.775550484	0.769814155	-0.035703266000000004	0.635805454	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	40086342	40087087	ACLY	distal	2	-0.932300098	-0.446997386	-0.232981611	-0.5736651079999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	40074222	40076625	ACLY	distal	2	-0.16750542	0.9950002290000001	-0.343095494	-0.663667813	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	40069921	40070463	ACLY	distal	2	1.551145384	0.561778531	-0.129374304	-0.438629702	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	40094788	40095458	ACLY	distal	2	0.331941313	-0.13409927900000002	-0.9066938390000001	0.044859030999999994	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	96746494	96747438	ACN9	distal	1	-0.338554696	0.75516336	-0.549618632	-0.014561903999999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	96746423	96747398	ACN9	promoter	1	-0.7286226170000001	0.607034819	1.6946303719999998	-0.40069060799999995	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr22	41913712	41914226	ACO2	distal	3	0.326211622	-0.686672156	1.050128895	1.5244291630000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr22	41929185	41929757	ACO2	distal	3	-0.12994411	-0.515769025	1.4513974840000001	0.924299702	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr22	41921310	41923977	ACO2	distal	3	-0.380913875	-1.74275929	1.545655566	0.137050226	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	55077977	55078793	ACOT11	distal	3	-0.062048241	-0.586798669	1.937962902	0.5674200770000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	55088910	55090231	ACOT11	distal	3	-0.972561722	0.599563417	1.251367401	0.7293239990000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	55072168	55076854	ACOT11	distal	3	-0.42466279799999995	-0.61672561	1.5461352259999999	1.3844732530000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	55105650	55107661	ACOT11	distal	3	-0.1776117	-0.388702991	1.303628392	1.67153093	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	55087277	55090137	ACOT11	distal	3	-0.115711151	0.442887195	2.065670887	0.6533231939999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	55090492	55091349	ACOT11	distal	3	-0.669754348	0.544089741	1.320939562	1.186499304	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	55101274	55102545	ACOT11	distal	3	-0.720725834	-0.5299588479999999	1.1849912809999998	1.751727781	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr20	44485638	44487028	ACOT8	distal	1	-1.195230747	0.019038176	-0.5955223620000001	0.7384742959999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr20	44481709	44482793	ACOT8	promoter	1	-0.10749595099999999	-0.09800437099999999	0.561796712	2.06016942	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr20	44485623	44486892	ACOT8	distal	1	0.16369451	0.6436106620000001	0.840321887	0.5271848379999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	8429638	8430650	ACOX3	distal	5	-0.841312579	-0.403877407	1.5061641819999998	-0.196302073	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	8411076	8412794	ACOX3	distal	5	-0.015929909	-0.37699479799999996	-0.194150076	1.320575392	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	8411001	8411826	ACOX3	distal	5	0.562023689	0.41771065399999996	0.612180156	-0.537554521	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	8434462	8435464	ACOX3	distal	5	-0.587427893	-0.298219588	1.4971545869999998	1.429417326	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	8442118	8443375	ACOX3	distal	5	-0.16751366	-0.45771305700000003	0.587622664	1.2743345590000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	111758157	111759551	ACOXL	distal	6	-0.41848554200000004	-0.476055299	1.008314133	2.044551211	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	111877877	1118810441	ACOXL	distal	6	-0.6843217770000001	-0.313252482	2.028682265	-0.410104408	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	111825911	111826413	ACOXL	distal	6	0.459601336	1.0117750909999998	-0.9221542709999999	-1.136036796	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	111504312	111505352	ACOXL	distal	6	-0.30756758	-0.22273078600000001	0.276104344	-1.430881139	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	111489511	111491044	ACOXL	promoter	6	0.277029474	0.17306148699999999	-0.528012777	0.080352646	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	111498287	111499694	ACOXL	distal	6	0.800927085	-0.235837039	-0.106582581	0.178791726	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
