source	top_k	iteration	random_mean
8cell_2pn	10	873	0.1
8cell_2pn	10	874	0.2
8cell_2pn	10	875	0.2
8cell_2pn	10	876	0.0
8cell_2pn	10	877	0.1
8cell_2pn	10	878	0.2
8cell_2pn	10	879	0.2
8cell_2pn	10	880	0.3
8cell_2pn	10	881	0.2
8cell_2pn	10	882	0.2
8cell_2pn	10	883	0.1
8cell_2pn	10	884	0.0
8cell_2pn	10	885	0.2
8cell_2pn	10	886	0.1
8cell_2pn	10	887	0.2
8cell_2pn	10	888	0.1
8cell_2pn	10	889	0.1
8cell_2pn	10	890	0.0
8cell_2pn	10	891	0.2
8cell_2pn	10	892	0.2
8cell_2pn	10	893	0.1
8cell_2pn	10	894	0.2
8cell_2pn	10	895	0.0
8cell_2pn	10	896	0.2
8cell_2pn	10	897	0.0
8cell_2pn	10	898	0.4
8cell_2pn	10	899	0.1
8cell_2pn	10	900	0.0
8cell_2pn	10	901	0.0
8cell_2pn	10	902	0.2
8cell_2pn	10	903	0.2
8cell_2pn	10	904	0.1
8cell_2pn	10	905	0.2
8cell_2pn	10	906	0.3
8cell_2pn	10	907	0.0
8cell_2pn	10	908	0.3
8cell_2pn	10	909	0.2
8cell_2pn	10	910	0.1
8cell_2pn	10	911	0.2
8cell_2pn	10	912	0.3
8cell_2pn	10	913	0.2
8cell_2pn	10	914	0.1
8cell_2pn	10	915	0.2
8cell_2pn	10	916	0.1
8cell_2pn	10	917	0.1
8cell_2pn	10	918	0.2
8cell_2pn	10	919	0.2
8cell_2pn	10	920	0.0
8cell_2pn	10	921	0.2
8cell_2pn	10	922	0.1
8cell_2pn	10	923	0.3
8cell_2pn	10	924	0.1
8cell_2pn	10	925	0.3
8cell_2pn	10	926	0.1
8cell_2pn	10	927	0.0
8cell_2pn	10	928	0.1
8cell_2pn	10	929	0.2
8cell_2pn	10	930	0.3
8cell_2pn	10	931	0.2
8cell_2pn	10	932	0.0
8cell_2pn	10	933	0.0
8cell_2pn	10	934	0.1
8cell_2pn	10	935	0.0
8cell_2pn	10	936	0.0
8cell_2pn	10	937	0.1
8cell_2pn	10	938	0.2
8cell_2pn	10	939	0.2
8cell_2pn	10	940	0.1
8cell_2pn	10	941	0.2
8cell_2pn	10	942	0.1
8cell_2pn	10	943	0.0
8cell_2pn	10	944	0.0
8cell_2pn	10	945	0.0
8cell_2pn	10	946	0.0
8cell_2pn	10	947	0.2
8cell_2pn	10	948	0.2
8cell_2pn	10	949	0.3
8cell_2pn	10	950	0.1
8cell_2pn	10	951	0.0
8cell_2pn	10	952	0.0
8cell_2pn	10	953	0.3
8cell_2pn	10	954	0.0
8cell_2pn	10	955	0.1
8cell_2pn	10	956	0.3
8cell_2pn	10	957	0.1
8cell_2pn	10	958	0.1
8cell_2pn	10	959	0.1
8cell_2pn	10	960	0.1
8cell_2pn	10	961	0.1
8cell_2pn	10	962	0.0
8cell_2pn	10	963	0.0
8cell_2pn	10	964	0.1
8cell_2pn	10	965	0.0
8cell_2pn	10	966	0.0
8cell_2pn	10	967	0.1
8cell_2pn	10	968	0.1
8cell_2pn	10	969	0.1
8cell_2pn	10	970	0.1
8cell_2pn	10	971	0.2
8cell_2pn	10	972	0.3
8cell_2pn	10	973	0.2
8cell_2pn	10	974	0.2
8cell_2pn	10	975	0.2
8cell_2pn	10	976	0.0
8cell_2pn	10	977	0.3
8cell_2pn	10	978	0.2
8cell_2pn	10	979	0.1
8cell_2pn	10	980	0.4
8cell_2pn	10	981	0.1
8cell_2pn	10	982	0.2
8cell_2pn	10	983	0.0
8cell_2pn	10	984	0.2
8cell_2pn	10	985	0.1
8cell_2pn	10	986	0.1
8cell_2pn	10	987	0.2
8cell_2pn	10	988	0.2
8cell_2pn	10	989	0.3
8cell_2pn	10	990	0.2
8cell_2pn	10	991	0.2
8cell_2pn	10	992	0.4
8cell_2pn	10	993	0.2
8cell_2pn	10	994	0.4
8cell_2pn	10	995	0.2
8cell_2pn	10	996	0.3
8cell_2pn	10	997	0.1
8cell_2pn	10	998	0.1
8cell_2pn	10	999	0.2
8cell_2pn	25	0	0.12
8cell_2pn	25	1	0.2
8cell_2pn	25	2	0.12
8cell_2pn	25	3	0.28
8cell_2pn	25	4	0.16
8cell_2pn	25	5	0.16
8cell_2pn	25	6	0.12
8cell_2pn	25	7	0.16
8cell_2pn	25	8	0.24
8cell_2pn	25	9	0.04
8cell_2pn	25	10	0.04
8cell_2pn	25	11	0.16
8cell_2pn	25	12	0.04
8cell_2pn	25	13	0.24
8cell_2pn	25	14	0.08
8cell_2pn	25	15	0.2
8cell_2pn	25	16	0.08
8cell_2pn	25	17	0.08
8cell_2pn	25	18	0.2
8cell_2pn	25	19	0.08
8cell_2pn	25	20	0.16
8cell_2pn	25	21	0.16
8cell_2pn	25	22	0.08
8cell_2pn	25	23	0.08
8cell_2pn	25	24	0.16
8cell_2pn	25	25	0.28
8cell_2pn	25	26	0.24
8cell_2pn	25	27	0.2
8cell_2pn	25	28	0.16
8cell_2pn	25	29	0.24
8cell_2pn	25	30	0.24
8cell_2pn	25	31	0.12
8cell_2pn	25	32	0.04
8cell_2pn	25	33	0.08
8cell_2pn	25	34	0.16
8cell_2pn	25	35	0.04
8cell_2pn	25	36	0.08
8cell_2pn	25	37	0.12
8cell_2pn	25	38	0.28
8cell_2pn	25	39	0.08
8cell_2pn	25	40	0.04
8cell_2pn	25	41	0.08
8cell_2pn	25	42	0.12
8cell_2pn	25	43	0.16
8cell_2pn	25	44	0.08
8cell_2pn	25	45	0.0
8cell_2pn	25	46	0.24
8cell_2pn	25	47	0.16
8cell_2pn	25	48	0.12
8cell_2pn	25	49	0.04
8cell_2pn	25	50	0.16
8cell_2pn	25	51	0.12
8cell_2pn	25	52	0.08
8cell_2pn	25	53	0.2
8cell_2pn	25	54	0.2
8cell_2pn	25	55	0.16
8cell_2pn	25	56	0.16
8cell_2pn	25	57	0.16
8cell_2pn	25	58	0.16
8cell_2pn	25	59	0.16
8cell_2pn	25	60	0.12
8cell_2pn	25	61	0.28
8cell_2pn	25	62	0.24
8cell_2pn	25	63	0.0
8cell_2pn	25	64	0.12
8cell_2pn	25	65	0.16
8cell_2pn	25	66	0.2
8cell_2pn	25	67	0.2
8cell_2pn	25	68	0.2
8cell_2pn	25	69	0.24
8cell_2pn	25	70	0.04
8cell_2pn	25	71	0.12
8cell_2pn	25	72	0.2
8cell_2pn	25	73	0.12
8cell_2pn	25	74	0.2
8cell_2pn	25	75	0.16
8cell_2pn	25	76	0.12
8cell_2pn	25	77	0.12
8cell_2pn	25	78	0.28
8cell_2pn	25	79	0.16
8cell_2pn	25	80	0.16
8cell_2pn	25	81	0.24
8cell_2pn	25	82	0.2
8cell_2pn	25	83	0.12
8cell_2pn	25	84	0.2
8cell_2pn	25	85	0.16
8cell_2pn	25	86	0.04
8cell_2pn	25	87	0.32
8cell_2pn	25	88	0.12
8cell_2pn	25	89	0.12
8cell_2pn	25	90	0.04
8cell_2pn	25	91	0.12
8cell_2pn	25	92	0.08
8cell_2pn	25	93	0.2
8cell_2pn	25	94	0.08
8cell_2pn	25	95	0.08
8cell_2pn	25	96	0.24
8cell_2pn	25	97	0.2
8cell_2pn	25	98	0.16
8cell_2pn	25	99	0.16
8cell_2pn	25	100	0.2
8cell_2pn	25	101	0.12
8cell_2pn	25	102	0.16
8cell_2pn	25	103	0.16
8cell_2pn	25	104	0.24
8cell_2pn	25	105	0.2
8cell_2pn	25	106	0.12
8cell_2pn	25	107	0.16
8cell_2pn	25	108	0.16
8cell_2pn	25	109	0.0
8cell_2pn	25	110	0.12
8cell_2pn	25	111	0.16
8cell_2pn	25	112	0.16
8cell_2pn	25	113	0.16
8cell_2pn	25	114	0.12
8cell_2pn	25	115	0.12
8cell_2pn	25	116	0.12
8cell_2pn	25	117	0.04
8cell_2pn	25	118	0.04
8cell_2pn	25	119	0.08
8cell_2pn	25	120	0.04
8cell_2pn	25	121	0.16
8cell_2pn	25	122	0.12
8cell_2pn	25	123	0.24
8cell_2pn	25	124	0.08
8cell_2pn	25	125	0.08
8cell_2pn	25	126	0.16
8cell_2pn	25	127	0.16
8cell_2pn	25	128	0.24
8cell_2pn	25	129	0.04
8cell_2pn	25	130	0.2
8cell_2pn	25	131	0.2
8cell_2pn	25	132	0.16
8cell_2pn	25	133	0.12
8cell_2pn	25	134	0.12
8cell_2pn	25	135	0.12
8cell_2pn	25	136	0.04
8cell_2pn	25	137	0.16
8cell_2pn	25	138	0.08
8cell_2pn	25	139	0.08
8cell_2pn	25	140	0.24
8cell_2pn	25	141	0.16
8cell_2pn	25	142	0.08
8cell_2pn	25	143	0.24
8cell_2pn	25	144	0.32
8cell_2pn	25	145	0.16
8cell_2pn	25	146	0.16
8cell_2pn	25	147	0.16
8cell_2pn	25	148	0.2
8cell_2pn	25	149	0.04
8cell_2pn	25	150	0.04
8cell_2pn	25	151	0.04
8cell_2pn	25	152	0.08
8cell_2pn	25	153	0.16
8cell_2pn	25	154	0.16
8cell_2pn	25	155	0.12
8cell_2pn	25	156	0.08
8cell_2pn	25	157	0.2
8cell_2pn	25	158	0.16
8cell_2pn	25	159	0.04
8cell_2pn	25	160	0.16
8cell_2pn	25	161	0.04
8cell_2pn	25	162	0.04
8cell_2pn	25	163	0.16
8cell_2pn	25	164	0.08
8cell_2pn	25	165	0.2
8cell_2pn	25	166	0.16
8cell_2pn	25	167	0.16
8cell_2pn	25	168	0.12
8cell_2pn	25	169	0.08
8cell_2pn	25	170	0.16
8cell_2pn	25	171	0.16
8cell_2pn	25	172	0.0
8cell_2pn	25	173	0.08
8cell_2pn	25	174	0.2
8cell_2pn	25	175	0.2
8cell_2pn	25	176	0.2
8cell_2pn	25	177	0.16
8cell_2pn	25	178	0.2
8cell_2pn	25	179	0.04
8cell_2pn	25	180	0.12
8cell_2pn	25	181	0.12
8cell_2pn	25	182	0.12
8cell_2pn	25	183	0.12
8cell_2pn	25	184	0.16
8cell_2pn	25	185	0.16
8cell_2pn	25	186	0.12
8cell_2pn	25	187	0.16
8cell_2pn	25	188	0.04
8cell_2pn	25	189	0.16
8cell_2pn	25	190	0.08
8cell_2pn	25	191	0.16
8cell_2pn	25	192	0.08
8cell_2pn	25	193	0.16
8cell_2pn	25	194	0.12
8cell_2pn	25	195	0.16
8cell_2pn	25	196	0.12
8cell_2pn	25	197	0.36
8cell_2pn	25	198	0.2
8cell_2pn	25	199	0.16
8cell_2pn	25	200	0.16
8cell_2pn	25	201	0.16
8cell_2pn	25	202	0.12
8cell_2pn	25	203	0.2
8cell_2pn	25	204	0.12
8cell_2pn	25	205	0.04
8cell_2pn	25	206	0.12
8cell_2pn	25	207	0.16
8cell_2pn	25	208	0.2
8cell_2pn	25	209	0.12
8cell_2pn	25	210	0.12
8cell_2pn	25	211	0.12
8cell_2pn	25	212	0.16
8cell_2pn	25	213	0.2
8cell_2pn	25	214	0.04
8cell_2pn	25	215	0.08
8cell_2pn	25	216	0.2
8cell_2pn	25	217	0.04
8cell_2pn	25	218	0.24
8cell_2pn	25	219	0.12
8cell_2pn	25	220	0.08
8cell_2pn	25	221	0.28
8cell_2pn	25	222	0.2
8cell_2pn	25	223	0.04
8cell_2pn	25	224	0.12
8cell_2pn	25	225	0.2
8cell_2pn	25	226	0.04
8cell_2pn	25	227	0.04
8cell_2pn	25	228	0.28
8cell_2pn	25	229	0.2
8cell_2pn	25	230	0.16
8cell_2pn	25	231	0.04
8cell_2pn	25	232	0.16
8cell_2pn	25	233	0.16
8cell_2pn	25	234	0.12
8cell_2pn	25	235	0.08
8cell_2pn	25	236	0.24
8cell_2pn	25	237	0.12
8cell_2pn	25	238	0.2
8cell_2pn	25	239	0.2
8cell_2pn	25	240	0.16
8cell_2pn	25	241	0.12
8cell_2pn	25	242	0.2
8cell_2pn	25	243	0.2
8cell_2pn	25	244	0.2
8cell_2pn	25	245	0.04
8cell_2pn	25	246	0.12
8cell_2pn	25	247	0.08
8cell_2pn	25	248	0.2
8cell_2pn	25	249	0.24
8cell_2pn	25	250	0.12
8cell_2pn	25	251	0.16
8cell_2pn	25	252	0.12
8cell_2pn	25	253	0.32
8cell_2pn	25	254	0.2
8cell_2pn	25	255	0.04
8cell_2pn	25	256	0.2
8cell_2pn	25	257	0.2
8cell_2pn	25	258	0.04
8cell_2pn	25	259	0.16
8cell_2pn	25	260	0.24
8cell_2pn	25	261	0.24
8cell_2pn	25	262	0.08
8cell_2pn	25	263	0.2
8cell_2pn	25	264	0.16
8cell_2pn	25	265	0.12
8cell_2pn	25	266	0.28
8cell_2pn	25	267	0.08
8cell_2pn	25	268	0.04
8cell_2pn	25	269	0.12
8cell_2pn	25	270	0.04
8cell_2pn	25	271	0.2
8cell_2pn	25	272	0.12
8cell_2pn	25	273	0.12
8cell_2pn	25	274	0.08
8cell_2pn	25	275	0.08
8cell_2pn	25	276	0.16
8cell_2pn	25	277	0.16
8cell_2pn	25	278	0.16
8cell_2pn	25	279	0.24
8cell_2pn	25	280	0.2
8cell_2pn	25	281	0.2
8cell_2pn	25	282	0.32
8cell_2pn	25	283	0.12
8cell_2pn	25	284	0.12
8cell_2pn	25	285	0.12
8cell_2pn	25	286	0.16
8cell_2pn	25	287	0.04
8cell_2pn	25	288	0.04
8cell_2pn	25	289	0.2
8cell_2pn	25	290	0.28
8cell_2pn	25	291	0.12
8cell_2pn	25	292	0.12
8cell_2pn	25	293	0.16
8cell_2pn	25	294	0.28
8cell_2pn	25	295	0.12
8cell_2pn	25	296	0.16
8cell_2pn	25	297	0.04
8cell_2pn	25	298	0.2
8cell_2pn	25	299	0.12
8cell_2pn	25	300	0.16
8cell_2pn	25	301	0.12
8cell_2pn	25	302	0.08
8cell_2pn	25	303	0.12
8cell_2pn	25	304	0.28
8cell_2pn	25	305	0.12
8cell_2pn	25	306	0.08
8cell_2pn	25	307	0.2
8cell_2pn	25	308	0.12
8cell_2pn	25	309	0.04
8cell_2pn	25	310	0.16
8cell_2pn	25	311	0.08
8cell_2pn	25	312	0.24
8cell_2pn	25	313	0.12
8cell_2pn	25	314	0.2
8cell_2pn	25	315	0.08
8cell_2pn	25	316	0.2
8cell_2pn	25	317	0.16
8cell_2pn	25	318	0.2
8cell_2pn	25	319	0.24
8cell_2pn	25	320	0.04
8cell_2pn	25	321	0.12
8cell_2pn	25	322	0.32
8cell_2pn	25	323	0.12
8cell_2pn	25	324	0.28
8cell_2pn	25	325	0.12
8cell_2pn	25	326	0.08
8cell_2pn	25	327	0.04
8cell_2pn	25	328	0.12
8cell_2pn	25	329	0.2
8cell_2pn	25	330	0.2
8cell_2pn	25	331	0.0
8cell_2pn	25	332	0.08
8cell_2pn	25	333	0.12
8cell_2pn	25	334	0.2
8cell_2pn	25	335	0.2
8cell_2pn	25	336	0.12
8cell_2pn	25	337	0.04
8cell_2pn	25	338	0.04
8cell_2pn	25	339	0.12
8cell_2pn	25	340	0.28
8cell_2pn	25	341	0.16
8cell_2pn	25	342	0.12
8cell_2pn	25	343	0.08
8cell_2pn	25	344	0.12
8cell_2pn	25	345	0.04
8cell_2pn	25	346	0.28
8cell_2pn	25	347	0.08
8cell_2pn	25	348	0.2
8cell_2pn	25	349	0.08
8cell_2pn	25	350	0.08
8cell_2pn	25	351	0.12
8cell_2pn	25	352	0.12
8cell_2pn	25	353	0.12
8cell_2pn	25	354	0.08
8cell_2pn	25	355	0.16
8cell_2pn	25	356	0.24
8cell_2pn	25	357	0.16
8cell_2pn	25	358	0.04
8cell_2pn	25	359	0.08
8cell_2pn	25	360	0.2
8cell_2pn	25	361	0.2
8cell_2pn	25	362	0.04
8cell_2pn	25	363	0.08
8cell_2pn	25	364	0.08
8cell_2pn	25	365	0.16
8cell_2pn	25	366	0.12
8cell_2pn	25	367	0.16
8cell_2pn	25	368	0.2
8cell_2pn	25	369	0.08
8cell_2pn	25	370	0.12
8cell_2pn	25	371	0.12
8cell_2pn	25	372	0.16
8cell_2pn	25	373	0.08
8cell_2pn	25	374	0.12
8cell_2pn	25	375	0.16
8cell_2pn	25	376	0.2
8cell_2pn	25	377	0.12
8cell_2pn	25	378	0.04
8cell_2pn	25	379	0.2
8cell_2pn	25	380	0.28
8cell_2pn	25	381	0.12
8cell_2pn	25	382	0.32
8cell_2pn	25	383	0.2
8cell_2pn	25	384	0.2
8cell_2pn	25	385	0.08
8cell_2pn	25	386	0.2
8cell_2pn	25	387	0.2
8cell_2pn	25	388	0.32
8cell_2pn	25	389	0.16
8cell_2pn	25	390	0.08
8cell_2pn	25	391	0.04
8cell_2pn	25	392	0.24
8cell_2pn	25	393	0.12
8cell_2pn	25	394	0.28
8cell_2pn	25	395	0.2
8cell_2pn	25	396	0.12
8cell_2pn	25	397	0.12
8cell_2pn	25	398	0.16
8cell_2pn	25	399	0.12
8cell_2pn	25	400	0.04
8cell_2pn	25	401	0.2
8cell_2pn	25	402	0.12
8cell_2pn	25	403	0.08
8cell_2pn	25	404	0.16
8cell_2pn	25	405	0.12
8cell_2pn	25	406	0.2
8cell_2pn	25	407	0.12
8cell_2pn	25	408	0.12
8cell_2pn	25	409	0.08
8cell_2pn	25	410	0.04
8cell_2pn	25	411	0.16
8cell_2pn	25	412	0.12
8cell_2pn	25	413	0.24
8cell_2pn	25	414	0.08
8cell_2pn	25	415	0.12
8cell_2pn	25	416	0.28
8cell_2pn	25	417	0.12
8cell_2pn	25	418	0.08
8cell_2pn	25	419	0.2
8cell_2pn	25	420	0.04
8cell_2pn	25	421	0.16
8cell_2pn	25	422	0.12
8cell_2pn	25	423	0.08
8cell_2pn	25	424	0.12
8cell_2pn	25	425	0.16
8cell_2pn	25	426	0.12
8cell_2pn	25	427	0.32
8cell_2pn	25	428	0.16
8cell_2pn	25	429	0.08
8cell_2pn	25	430	0.12
8cell_2pn	25	431	0.16
8cell_2pn	25	432	0.04
8cell_2pn	25	433	0.04
8cell_2pn	25	434	0.12
8cell_2pn	25	435	0.08
8cell_2pn	25	436	0.16
8cell_2pn	25	437	0.16
8cell_2pn	25	438	0.16
8cell_2pn	25	439	0.04
8cell_2pn	25	440	0.08
8cell_2pn	25	441	0.16
8cell_2pn	25	442	0.24
8cell_2pn	25	443	0.2
8cell_2pn	25	444	0.12
8cell_2pn	25	445	0.2
8cell_2pn	25	446	0.0
8cell_2pn	25	447	0.16
8cell_2pn	25	448	0.16
8cell_2pn	25	449	0.12
8cell_2pn	25	450	0.16
8cell_2pn	25	451	0.32
8cell_2pn	25	452	0.08
8cell_2pn	25	453	0.12
8cell_2pn	25	454	0.24
8cell_2pn	25	455	0.12
8cell_2pn	25	456	0.2
8cell_2pn	25	457	0.08
8cell_2pn	25	458	0.16
8cell_2pn	25	459	0.04
8cell_2pn	25	460	0.08
8cell_2pn	25	461	0.12
8cell_2pn	25	462	0.24
8cell_2pn	25	463	0.24
8cell_2pn	25	464	0.16
8cell_2pn	25	465	0.12
8cell_2pn	25	466	0.08
8cell_2pn	25	467	0.24
8cell_2pn	25	468	0.16
8cell_2pn	25	469	0.16
8cell_2pn	25	470	0.32
8cell_2pn	25	471	0.08
8cell_2pn	25	472	0.16
8cell_2pn	25	473	0.12
8cell_2pn	25	474	0.12
8cell_2pn	25	475	0.24
8cell_2pn	25	476	0.08
8cell_2pn	25	477	0.16
8cell_2pn	25	478	0.08
8cell_2pn	25	479	0.0
8cell_2pn	25	480	0.12
8cell_2pn	25	481	0.08
8cell_2pn	25	482	0.16
8cell_2pn	25	483	0.16
8cell_2pn	25	484	0.16
8cell_2pn	25	485	0.16
8cell_2pn	25	486	0.2
8cell_2pn	25	487	0.12
8cell_2pn	25	488	0.32
8cell_2pn	25	489	0.08
8cell_2pn	25	490	0.16
8cell_2pn	25	491	0.16
8cell_2pn	25	492	0.28
8cell_2pn	25	493	0.12
8cell_2pn	25	494	0.08
8cell_2pn	25	495	0.28
8cell_2pn	25	496	0.0
8cell_2pn	25	497	0.28
8cell_2pn	25	498	0.08
8cell_2pn	25	499	0.08
8cell_2pn	25	500	0.2
8cell_2pn	25	501	0.24
8cell_2pn	25	502	0.08
8cell_2pn	25	503	0.24
8cell_2pn	25	504	0.12
8cell_2pn	25	505	0.12
8cell_2pn	25	506	0.16
8cell_2pn	25	507	0.24
8cell_2pn	25	508	0.12
8cell_2pn	25	509	0.16
8cell_2pn	25	510	0.12
8cell_2pn	25	511	0.12
8cell_2pn	25	512	0.04
8cell_2pn	25	513	0.04
8cell_2pn	25	514	0.04
8cell_2pn	25	515	0.24
8cell_2pn	25	516	0.08
8cell_2pn	25	517	0.16
8cell_2pn	25	518	0.24
8cell_2pn	25	519	0.28
8cell_2pn	25	520	0.2
8cell_2pn	25	521	0.16
8cell_2pn	25	522	0.2
8cell_2pn	25	523	0.04
8cell_2pn	25	524	0.12
8cell_2pn	25	525	0.08
8cell_2pn	25	526	0.2
8cell_2pn	25	527	0.24
8cell_2pn	25	528	0.2
8cell_2pn	25	529	0.2
8cell_2pn	25	530	0.04
8cell_2pn	25	531	0.16
8cell_2pn	25	532	0.08
8cell_2pn	25	533	0.2
8cell_2pn	25	534	0.2
8cell_2pn	25	535	0.12
8cell_2pn	25	536	0.08
8cell_2pn	25	537	0.12
8cell_2pn	25	538	0.24
8cell_2pn	25	539	0.16
8cell_2pn	25	540	0.16
8cell_2pn	25	541	0.12
8cell_2pn	25	542	0.12
8cell_2pn	25	543	0.08
8cell_2pn	25	544	0.16
8cell_2pn	25	545	0.08
8cell_2pn	25	546	0.04
8cell_2pn	25	547	0.16
8cell_2pn	25	548	0.12
8cell_2pn	25	549	0.04
8cell_2pn	25	550	0.12
8cell_2pn	25	551	0.32
8cell_2pn	25	552	0.08
8cell_2pn	25	553	0.04
8cell_2pn	25	554	0.12
8cell_2pn	25	555	0.12
8cell_2pn	25	556	0.12
8cell_2pn	25	557	0.04
8cell_2pn	25	558	0.0
8cell_2pn	25	559	0.12
8cell_2pn	25	560	0.2
8cell_2pn	25	561	0.16
8cell_2pn	25	562	0.12
8cell_2pn	25	563	0.2
8cell_2pn	25	564	0.04
8cell_2pn	25	565	0.16
8cell_2pn	25	566	0.12
8cell_2pn	25	567	0.16
8cell_2pn	25	568	0.08
8cell_2pn	25	569	0.16
8cell_2pn	25	570	0.2
8cell_2pn	25	571	0.16
8cell_2pn	25	572	0.08
8cell_2pn	25	573	0.2
8cell_2pn	25	574	0.2
8cell_2pn	25	575	0.08
8cell_2pn	25	576	0.16
8cell_2pn	25	577	0.16
8cell_2pn	25	578	0.16
8cell_2pn	25	579	0.08
8cell_2pn	25	580	0.12
8cell_2pn	25	581	0.08
8cell_2pn	25	582	0.24
8cell_2pn	25	583	0.16
8cell_2pn	25	584	0.2
8cell_2pn	25	585	0.04
8cell_2pn	25	586	0.2
8cell_2pn	25	587	0.28
8cell_2pn	25	588	0.16
8cell_2pn	25	589	0.16
8cell_2pn	25	590	0.28
8cell_2pn	25	591	0.12
8cell_2pn	25	592	0.16
8cell_2pn	25	593	0.08
8cell_2pn	25	594	0.2
8cell_2pn	25	595	0.16
8cell_2pn	25	596	0.12
8cell_2pn	25	597	0.08
8cell_2pn	25	598	0.12
8cell_2pn	25	599	0.24
8cell_2pn	25	600	0.32
8cell_2pn	25	601	0.08
8cell_2pn	25	602	0.16
8cell_2pn	25	603	0.04
8cell_2pn	25	604	0.28
8cell_2pn	25	605	0.28
8cell_2pn	25	606	0.24
8cell_2pn	25	607	0.16
8cell_2pn	25	608	0.08
8cell_2pn	25	609	0.12
8cell_2pn	25	610	0.28
8cell_2pn	25	611	0.08
8cell_2pn	25	612	0.08
8cell_2pn	25	613	0.12
8cell_2pn	25	614	0.28
8cell_2pn	25	615	0.12
8cell_2pn	25	616	0.08
8cell_2pn	25	617	0.24
8cell_2pn	25	618	0.2
8cell_2pn	25	619	0.24
8cell_2pn	25	620	0.16
8cell_2pn	25	621	0.12
8cell_2pn	25	622	0.12
8cell_2pn	25	623	0.16
8cell_2pn	25	624	0.08
8cell_2pn	25	625	0.24
8cell_2pn	25	626	0.04
8cell_2pn	25	627	0.0
8cell_2pn	25	628	0.12
8cell_2pn	25	629	0.12
8cell_2pn	25	630	0.16
8cell_2pn	25	631	0.08
8cell_2pn	25	632	0.32
8cell_2pn	25	633	0.24
8cell_2pn	25	634	0.12
8cell_2pn	25	635	0.16
8cell_2pn	25	636	0.12
8cell_2pn	25	637	0.28
8cell_2pn	25	638	0.16
8cell_2pn	25	639	0.2
8cell_2pn	25	640	0.24
8cell_2pn	25	641	0.12
8cell_2pn	25	642	0.24
8cell_2pn	25	643	0.2
8cell_2pn	25	644	0.16
8cell_2pn	25	645	0.2
8cell_2pn	25	646	0.08
8cell_2pn	25	647	0.2
8cell_2pn	25	648	0.12
8cell_2pn	25	649	0.2
8cell_2pn	25	650	0.08
8cell_2pn	25	651	0.16
8cell_2pn	25	652	0.16
8cell_2pn	25	653	0.2
8cell_2pn	25	654	0.2
8cell_2pn	25	655	0.32
8cell_2pn	25	656	0.2
8cell_2pn	25	657	0.12
8cell_2pn	25	658	0.24
8cell_2pn	25	659	0.32
8cell_2pn	25	660	0.16
8cell_2pn	25	661	0.04
8cell_2pn	25	662	0.16
8cell_2pn	25	663	0.08
8cell_2pn	25	664	0.28
8cell_2pn	25	665	0.08
8cell_2pn	25	666	0.08
8cell_2pn	25	667	0.0
8cell_2pn	25	668	0.24
8cell_2pn	25	669	0.24
8cell_2pn	25	670	0.12
8cell_2pn	25	671	0.24
8cell_2pn	25	672	0.08
8cell_2pn	25	673	0.24
8cell_2pn	25	674	0.08
8cell_2pn	25	675	0.08
8cell_2pn	25	676	0.12
8cell_2pn	25	677	0.16
8cell_2pn	25	678	0.08
8cell_2pn	25	679	0.08
8cell_2pn	25	680	0.12
8cell_2pn	25	681	0.08
8cell_2pn	25	682	0.12
8cell_2pn	25	683	0.16
8cell_2pn	25	684	0.16
8cell_2pn	25	685	0.2
8cell_2pn	25	686	0.24
8cell_2pn	25	687	0.12
8cell_2pn	25	688	0.12
8cell_2pn	25	689	0.16
8cell_2pn	25	690	0.08
8cell_2pn	25	691	0.12
8cell_2pn	25	692	0.08
8cell_2pn	25	693	0.2
8cell_2pn	25	694	0.24
8cell_2pn	25	695	0.24
8cell_2pn	25	696	0.12
8cell_2pn	25	697	0.12
8cell_2pn	25	698	0.12
8cell_2pn	25	699	0.12
8cell_2pn	25	700	0.2
8cell_2pn	25	701	0.24
8cell_2pn	25	702	0.08
8cell_2pn	25	703	0.08
8cell_2pn	25	704	0.12
8cell_2pn	25	705	0.12
8cell_2pn	25	706	0.16
8cell_2pn	25	707	0.12
8cell_2pn	25	708	0.08
8cell_2pn	25	709	0.24
8cell_2pn	25	710	0.12
8cell_2pn	25	711	0.12
8cell_2pn	25	712	0.12
8cell_2pn	25	713	0.24
8cell_2pn	25	714	0.08
8cell_2pn	25	715	0.12
8cell_2pn	25	716	0.16
8cell_2pn	25	717	0.12
8cell_2pn	25	718	0.04
8cell_2pn	25	719	0.24
8cell_2pn	25	720	0.08
8cell_2pn	25	721	0.12
8cell_2pn	25	722	0.24
8cell_2pn	25	723	0.12
8cell_2pn	25	724	0.28
8cell_2pn	25	725	0.28
8cell_2pn	25	726	0.12
8cell_2pn	25	727	0.16
8cell_2pn	25	728	0.12
8cell_2pn	25	729	0.16
8cell_2pn	25	730	0.24
8cell_2pn	25	731	0.08
8cell_2pn	25	732	0.08
8cell_2pn	25	733	0.16
8cell_2pn	25	734	0.08
8cell_2pn	25	735	0.04
8cell_2pn	25	736	0.04
8cell_2pn	25	737	0.2
8cell_2pn	25	738	0.2
8cell_2pn	25	739	0.2
8cell_2pn	25	740	0.12
8cell_2pn	25	741	0.2
8cell_2pn	25	742	0.0
8cell_2pn	25	743	0.08
8cell_2pn	25	744	0.08
8cell_2pn	25	745	0.12
8cell_2pn	25	746	0.12
