top_k	metric	iteration	random_mean
10	overlap_public_chromatin	735	0.9
10	overlap_public_chromatin	736	0.9
10	overlap_public_chromatin	737	1.0
10	overlap_public_chromatin	738	0.9
10	overlap_public_chromatin	739	1.0
10	overlap_public_chromatin	740	1.0
10	overlap_public_chromatin	741	1.0
10	overlap_public_chromatin	742	0.9
10	overlap_public_chromatin	743	0.9
10	overlap_public_chromatin	744	1.0
10	overlap_public_chromatin	745	1.0
10	overlap_public_chromatin	746	0.9
10	overlap_public_chromatin	747	1.0
10	overlap_public_chromatin	748	1.0
10	overlap_public_chromatin	749	1.0
10	overlap_public_chromatin	750	1.0
10	overlap_public_chromatin	751	0.8
10	overlap_public_chromatin	752	1.0
10	overlap_public_chromatin	753	1.0
10	overlap_public_chromatin	754	0.9
10	overlap_public_chromatin	755	1.0
10	overlap_public_chromatin	756	0.9
10	overlap_public_chromatin	757	1.0
10	overlap_public_chromatin	758	1.0
10	overlap_public_chromatin	759	1.0
10	overlap_public_chromatin	760	0.9
10	overlap_public_chromatin	761	0.9
10	overlap_public_chromatin	762	1.0
10	overlap_public_chromatin	763	1.0
10	overlap_public_chromatin	764	0.8
10	overlap_public_chromatin	765	1.0
10	overlap_public_chromatin	766	1.0
10	overlap_public_chromatin	767	1.0
10	overlap_public_chromatin	768	1.0
10	overlap_public_chromatin	769	1.0
10	overlap_public_chromatin	770	0.9
10	overlap_public_chromatin	771	1.0
10	overlap_public_chromatin	772	1.0
10	overlap_public_chromatin	773	1.0
10	overlap_public_chromatin	774	1.0
10	overlap_public_chromatin	775	0.9
10	overlap_public_chromatin	776	0.9
10	overlap_public_chromatin	777	1.0
10	overlap_public_chromatin	778	1.0
10	overlap_public_chromatin	779	1.0
10	overlap_public_chromatin	780	0.9
10	overlap_public_chromatin	781	0.9
10	overlap_public_chromatin	782	1.0
10	overlap_public_chromatin	783	0.8
10	overlap_public_chromatin	784	1.0
10	overlap_public_chromatin	785	1.0
10	overlap_public_chromatin	786	0.9
10	overlap_public_chromatin	787	1.0
10	overlap_public_chromatin	788	1.0
10	overlap_public_chromatin	789	0.8
10	overlap_public_chromatin	790	1.0
10	overlap_public_chromatin	791	1.0
10	overlap_public_chromatin	792	1.0
10	overlap_public_chromatin	793	1.0
10	overlap_public_chromatin	794	0.8
10	overlap_public_chromatin	795	1.0
10	overlap_public_chromatin	796	1.0
10	overlap_public_chromatin	797	0.9
10	overlap_public_chromatin	798	1.0
10	overlap_public_chromatin	799	1.0
10	overlap_public_chromatin	800	0.9
10	overlap_public_chromatin	801	0.9
10	overlap_public_chromatin	802	0.9
10	overlap_public_chromatin	803	0.9
10	overlap_public_chromatin	804	1.0
10	overlap_public_chromatin	805	0.9
10	overlap_public_chromatin	806	0.9
10	overlap_public_chromatin	807	1.0
10	overlap_public_chromatin	808	0.9
10	overlap_public_chromatin	809	0.8
10	overlap_public_chromatin	810	1.0
10	overlap_public_chromatin	811	1.0
10	overlap_public_chromatin	812	1.0
10	overlap_public_chromatin	813	1.0
10	overlap_public_chromatin	814	1.0
10	overlap_public_chromatin	815	1.0
10	overlap_public_chromatin	816	0.9
10	overlap_public_chromatin	817	0.9
10	overlap_public_chromatin	818	0.8
10	overlap_public_chromatin	819	0.9
10	overlap_public_chromatin	820	0.9
10	overlap_public_chromatin	821	0.8
10	overlap_public_chromatin	822	0.9
10	overlap_public_chromatin	823	0.9
10	overlap_public_chromatin	824	1.0
10	overlap_public_chromatin	825	1.0
10	overlap_public_chromatin	826	1.0
10	overlap_public_chromatin	827	1.0
10	overlap_public_chromatin	828	1.0
10	overlap_public_chromatin	829	1.0
10	overlap_public_chromatin	830	0.9
10	overlap_public_chromatin	831	0.8
10	overlap_public_chromatin	832	0.8
10	overlap_public_chromatin	833	0.9
10	overlap_public_chromatin	834	1.0
10	overlap_public_chromatin	835	1.0
10	overlap_public_chromatin	836	1.0
10	overlap_public_chromatin	837	1.0
10	overlap_public_chromatin	838	1.0
10	overlap_public_chromatin	839	0.9
10	overlap_public_chromatin	840	1.0
10	overlap_public_chromatin	841	1.0
10	overlap_public_chromatin	842	1.0
10	overlap_public_chromatin	843	1.0
10	overlap_public_chromatin	844	0.9
10	overlap_public_chromatin	845	0.8
10	overlap_public_chromatin	846	0.9
10	overlap_public_chromatin	847	1.0
10	overlap_public_chromatin	848	1.0
10	overlap_public_chromatin	849	1.0
10	overlap_public_chromatin	850	1.0
10	overlap_public_chromatin	851	1.0
10	overlap_public_chromatin	852	1.0
10	overlap_public_chromatin	853	1.0
10	overlap_public_chromatin	854	0.9
10	overlap_public_chromatin	855	1.0
10	overlap_public_chromatin	856	0.9
10	overlap_public_chromatin	857	1.0
10	overlap_public_chromatin	858	1.0
10	overlap_public_chromatin	859	0.9
10	overlap_public_chromatin	860	0.9
10	overlap_public_chromatin	861	1.0
10	overlap_public_chromatin	862	0.8
10	overlap_public_chromatin	863	1.0
10	overlap_public_chromatin	864	1.0
10	overlap_public_chromatin	865	1.0
10	overlap_public_chromatin	866	0.9
10	overlap_public_chromatin	867	0.8
10	overlap_public_chromatin	868	0.8
10	overlap_public_chromatin	869	0.8
10	overlap_public_chromatin	870	1.0
10	overlap_public_chromatin	871	1.0
10	overlap_public_chromatin	872	0.9
10	overlap_public_chromatin	873	1.0
10	overlap_public_chromatin	874	1.0
10	overlap_public_chromatin	875	0.9
10	overlap_public_chromatin	876	1.0
10	overlap_public_chromatin	877	0.8
10	overlap_public_chromatin	878	0.9
10	overlap_public_chromatin	879	1.0
10	overlap_public_chromatin	880	1.0
10	overlap_public_chromatin	881	1.0
10	overlap_public_chromatin	882	1.0
10	overlap_public_chromatin	883	1.0
10	overlap_public_chromatin	884	1.0
10	overlap_public_chromatin	885	0.8
10	overlap_public_chromatin	886	1.0
10	overlap_public_chromatin	887	1.0
10	overlap_public_chromatin	888	1.0
10	overlap_public_chromatin	889	1.0
10	overlap_public_chromatin	890	1.0
10	overlap_public_chromatin	891	1.0
10	overlap_public_chromatin	892	1.0
10	overlap_public_chromatin	893	1.0
10	overlap_public_chromatin	894	1.0
10	overlap_public_chromatin	895	1.0
10	overlap_public_chromatin	896	1.0
10	overlap_public_chromatin	897	1.0
10	overlap_public_chromatin	898	1.0
10	overlap_public_chromatin	899	0.9
10	overlap_public_chromatin	900	0.8
10	overlap_public_chromatin	901	1.0
10	overlap_public_chromatin	902	1.0
10	overlap_public_chromatin	903	0.9
10	overlap_public_chromatin	904	1.0
10	overlap_public_chromatin	905	1.0
10	overlap_public_chromatin	906	1.0
10	overlap_public_chromatin	907	1.0
10	overlap_public_chromatin	908	0.9
10	overlap_public_chromatin	909	0.9
10	overlap_public_chromatin	910	0.8
10	overlap_public_chromatin	911	1.0
10	overlap_public_chromatin	912	0.9
10	overlap_public_chromatin	913	0.9
10	overlap_public_chromatin	914	0.9
10	overlap_public_chromatin	915	1.0
10	overlap_public_chromatin	916	1.0
10	overlap_public_chromatin	917	0.9
10	overlap_public_chromatin	918	1.0
10	overlap_public_chromatin	919	0.9
10	overlap_public_chromatin	920	0.9
10	overlap_public_chromatin	921	0.9
10	overlap_public_chromatin	922	1.0
10	overlap_public_chromatin	923	1.0
10	overlap_public_chromatin	924	1.0
10	overlap_public_chromatin	925	0.8
10	overlap_public_chromatin	926	0.8
10	overlap_public_chromatin	927	0.9
10	overlap_public_chromatin	928	0.9
10	overlap_public_chromatin	929	0.9
10	overlap_public_chromatin	930	1.0
10	overlap_public_chromatin	931	1.0
10	overlap_public_chromatin	932	0.9
10	overlap_public_chromatin	933	1.0
10	overlap_public_chromatin	934	0.9
10	overlap_public_chromatin	935	1.0
10	overlap_public_chromatin	936	0.9
10	overlap_public_chromatin	937	0.9
10	overlap_public_chromatin	938	0.9
10	overlap_public_chromatin	939	1.0
10	overlap_public_chromatin	940	1.0
10	overlap_public_chromatin	941	1.0
10	overlap_public_chromatin	942	0.9
10	overlap_public_chromatin	943	0.9
10	overlap_public_chromatin	944	0.9
10	overlap_public_chromatin	945	0.8
10	overlap_public_chromatin	946	1.0
10	overlap_public_chromatin	947	1.0
10	overlap_public_chromatin	948	1.0
10	overlap_public_chromatin	949	0.9
10	overlap_public_chromatin	950	0.9
10	overlap_public_chromatin	951	1.0
10	overlap_public_chromatin	952	1.0
10	overlap_public_chromatin	953	1.0
10	overlap_public_chromatin	954	1.0
10	overlap_public_chromatin	955	0.9
10	overlap_public_chromatin	956	0.9
10	overlap_public_chromatin	957	1.0
10	overlap_public_chromatin	958	1.0
10	overlap_public_chromatin	959	1.0
10	overlap_public_chromatin	960	1.0
10	overlap_public_chromatin	961	1.0
10	overlap_public_chromatin	962	0.9
10	overlap_public_chromatin	963	0.9
10	overlap_public_chromatin	964	1.0
10	overlap_public_chromatin	965	1.0
10	overlap_public_chromatin	966	1.0
10	overlap_public_chromatin	967	0.9
10	overlap_public_chromatin	968	0.9
10	overlap_public_chromatin	969	1.0
10	overlap_public_chromatin	970	1.0
10	overlap_public_chromatin	971	0.8
10	overlap_public_chromatin	972	1.0
10	overlap_public_chromatin	973	1.0
10	overlap_public_chromatin	974	0.9
10	overlap_public_chromatin	975	1.0
10	overlap_public_chromatin	976	0.7
10	overlap_public_chromatin	977	0.9
10	overlap_public_chromatin	978	0.8
10	overlap_public_chromatin	979	1.0
10	overlap_public_chromatin	980	1.0
10	overlap_public_chromatin	981	0.8
10	overlap_public_chromatin	982	1.0
10	overlap_public_chromatin	983	0.9
10	overlap_public_chromatin	984	0.9
10	overlap_public_chromatin	985	1.0
10	overlap_public_chromatin	986	0.9
10	overlap_public_chromatin	987	1.0
10	overlap_public_chromatin	988	1.0
10	overlap_public_chromatin	989	1.0
10	overlap_public_chromatin	990	0.9
10	overlap_public_chromatin	991	1.0
10	overlap_public_chromatin	992	1.0
10	overlap_public_chromatin	993	0.9
10	overlap_public_chromatin	994	1.0
10	overlap_public_chromatin	995	1.0
10	overlap_public_chromatin	996	1.0
10	overlap_public_chromatin	997	1.0
10	overlap_public_chromatin	998	1.0
10	overlap_public_chromatin	999	1.0
10	public_accessibility_morula_max	0	1.1937597753333333
10	public_accessibility_morula_max	1	1.1923186164000001
10	public_accessibility_morula_max	2	1.3299507094999998
10	public_accessibility_morula_max	3	1.4101906753333333
10	public_accessibility_morula_max	4	1.5494352496250001
10	public_accessibility_morula_max	5	1.4774038439
10	public_accessibility_morula_max	6	1.0913143302
10	public_accessibility_morula_max	7	1.1939727319
10	public_accessibility_morula_max	8	1.2790522102222226
10	public_accessibility_morula_max	9	1.5963459583333333
10	public_accessibility_morula_max	10	1.642528534222222
10	public_accessibility_morula_max	11	1.2015706024000001
10	public_accessibility_morula_max	12	1.2351838548
10	public_accessibility_morula_max	13	1.304877659222222
10	public_accessibility_morula_max	14	1.2435499666666665
10	public_accessibility_morula_max	15	1.6744593557999998
10	public_accessibility_morula_max	16	1.3980139027000003
10	public_accessibility_morula_max	17	1.5503516063
10	public_accessibility_morula_max	18	1.3308184631
10	public_accessibility_morula_max	19	1.5842668242222222
10	public_accessibility_morula_max	20	1.4616883053333334
10	public_accessibility_morula_max	21	1.4469358432
10	public_accessibility_morula_max	22	1.1573033796
10	public_accessibility_morula_max	23	1.547821616
10	public_accessibility_morula_max	24	1.5070012062857145
10	public_accessibility_morula_max	25	1.549020576
10	public_accessibility_morula_max	26	1.7278072989999997
10	public_accessibility_morula_max	27	0.9345570304999999
10	public_accessibility_morula_max	28	1.4747777466666667
10	public_accessibility_morula_max	29	1.7976783976
10	public_accessibility_morula_max	30	1.6301487207777776
10	public_accessibility_morula_max	31	1.03308371725
10	public_accessibility_morula_max	32	1.5513558392999998
10	public_accessibility_morula_max	33	1.3670901749
10	public_accessibility_morula_max	34	1.8848505918
10	public_accessibility_morula_max	35	1.394699255875
10	public_accessibility_morula_max	36	1.5448016703
10	public_accessibility_morula_max	37	1.018732424888889
10	public_accessibility_morula_max	38	1.4380557755555554
10	public_accessibility_morula_max	39	1.2823238716250003
10	public_accessibility_morula_max	40	1.5375827102000001
10	public_accessibility_morula_max	41	1.2820796809
10	public_accessibility_morula_max	42	1.4760132075555554
10	public_accessibility_morula_max	43	1.5301556731
10	public_accessibility_morula_max	44	1.1659583583
10	public_accessibility_morula_max	45	1.5054049429999998
10	public_accessibility_morula_max	46	1.4695276854999997
10	public_accessibility_morula_max	47	1.4697525455555556
10	public_accessibility_morula_max	48	1.1896531754
10	public_accessibility_morula_max	49	1.7579859654444445
10	public_accessibility_morula_max	50	1.3387561839
10	public_accessibility_morula_max	51	1.5716160120000002
10	public_accessibility_morula_max	52	1.4142275262
10	public_accessibility_morula_max	53	1.247511941125
10	public_accessibility_morula_max	54	1.587548379125
10	public_accessibility_morula_max	55	1.4749345004999999
10	public_accessibility_morula_max	56	1.4913834498
10	public_accessibility_morula_max	57	1.6574218339999998
10	public_accessibility_morula_max	58	1.70724791125
10	public_accessibility_morula_max	59	1.7629198682000002
10	public_accessibility_morula_max	60	0.7142693604
10	public_accessibility_morula_max	61	1.0492545707
10	public_accessibility_morula_max	62	1.189328476
10	public_accessibility_morula_max	63	1.317950774625
10	public_accessibility_morula_max	64	0.7178691052222221
10	public_accessibility_morula_max	65	1.3477439469999999
10	public_accessibility_morula_max	66	1.4106257349
10	public_accessibility_morula_max	67	1.7883198153000002
10	public_accessibility_morula_max	68	1.6566225861111112
10	public_accessibility_morula_max	69	1.1551330747
10	public_accessibility_morula_max	70	1.1185173444444445
10	public_accessibility_morula_max	71	1.5750093123000002
10	public_accessibility_morula_max	72	1.2503395166666667
10	public_accessibility_morula_max	73	1.1863089657777777
10	public_accessibility_morula_max	74	1.1951306871000003
10	public_accessibility_morula_max	75	1.718125422
10	public_accessibility_morula_max	76	1.4162606249
10	public_accessibility_morula_max	77	0.9954215843
10	public_accessibility_morula_max	78	1.4145457778888888
10	public_accessibility_morula_max	79	1.2178235306
10	public_accessibility_morula_max	80	1.3032106598
10	public_accessibility_morula_max	81	1.5410758271
10	public_accessibility_morula_max	82	0.8891998129
10	public_accessibility_morula_max	83	1.7528610999
10	public_accessibility_morula_max	84	1.4414611609999999
10	public_accessibility_morula_max	85	1.4521551820999998
10	public_accessibility_morula_max	86	1.1766207628
10	public_accessibility_morula_max	87	1.212176945
10	public_accessibility_morula_max	88	1.322740902
10	public_accessibility_morula_max	89	1.2439707755
10	public_accessibility_morula_max	90	0.8795121855
10	public_accessibility_morula_max	91	1.3746843977777778
10	public_accessibility_morula_max	92	1.5636639052857144
10	public_accessibility_morula_max	93	1.2331517932
10	public_accessibility_morula_max	94	1.4619310730000001
10	public_accessibility_morula_max	95	1.3041692396
10	public_accessibility_morula_max	96	1.470751287625
10	public_accessibility_morula_max	97	1.5503332783000001
10	public_accessibility_morula_max	98	0.9455542603333333
10	public_accessibility_morula_max	99	1.6442108956250001
10	public_accessibility_morula_max	100	1.0936973474
10	public_accessibility_morula_max	101	1.1182589756666665
10	public_accessibility_morula_max	102	1.558191222
10	public_accessibility_morula_max	103	1.4859255316
10	public_accessibility_morula_max	104	1.516399878111111
10	public_accessibility_morula_max	105	1.4244181947
10	public_accessibility_morula_max	106	1.3333812102000002
10	public_accessibility_morula_max	107	1.237162407
10	public_accessibility_morula_max	108	0.9662131027777777
10	public_accessibility_morula_max	109	1.064095972777778
10	public_accessibility_morula_max	110	1.8738749405555555
10	public_accessibility_morula_max	111	1.5500465208
10	public_accessibility_morula_max	112	1.279438568
10	public_accessibility_morula_max	113	1.2897843694444444
10	public_accessibility_morula_max	114	1.4274615453000001
10	public_accessibility_morula_max	115	1.5206202753000002
10	public_accessibility_morula_max	116	1.2800944067777777
10	public_accessibility_morula_max	117	1.2160625528
10	public_accessibility_morula_max	118	1.3241843923
10	public_accessibility_morula_max	119	1.0000232252222223
10	public_accessibility_morula_max	120	1.5499808471
10	public_accessibility_morula_max	121	1.4405286313
10	public_accessibility_morula_max	122	1.2301488397777778
10	public_accessibility_morula_max	123	1.1276428354
10	public_accessibility_morula_max	124	1.081916763125
10	public_accessibility_morula_max	125	1.640888982
10	public_accessibility_morula_max	126	1.5498477755
10	public_accessibility_morula_max	127	1.1201178061250001
10	public_accessibility_morula_max	128	1.6482674306
10	public_accessibility_morula_max	129	1.5637996114
10	public_accessibility_morula_max	130	1.4242861173333337
10	public_accessibility_morula_max	131	1.6270541105555558
10	public_accessibility_morula_max	132	1.2156469495999997
10	public_accessibility_morula_max	133	1.3451247465555556
10	public_accessibility_morula_max	134	1.1825359880000001
10	public_accessibility_morula_max	135	1.2783612229
10	public_accessibility_morula_max	136	1.3351766797777778
10	public_accessibility_morula_max	137	1.430320765
10	public_accessibility_morula_max	138	1.5521785111111113
10	public_accessibility_morula_max	139	1.8438662985999996
10	public_accessibility_morula_max	140	1.85235721225
10	public_accessibility_morula_max	141	1.4356587446
10	public_accessibility_morula_max	142	1.8078163100000002
10	public_accessibility_morula_max	143	1.3698610356999998
10	public_accessibility_morula_max	144	1.2449313003333333
10	public_accessibility_morula_max	145	0.9005357503333333
10	public_accessibility_morula_max	146	1.7456261099000003
10	public_accessibility_morula_max	147	1.7920033654
10	public_accessibility_morula_max	148	1.024946214
10	public_accessibility_morula_max	149	1.5468744202222227
10	public_accessibility_morula_max	150	1.3402558803
10	public_accessibility_morula_max	151	1.3243014248999998
10	public_accessibility_morula_max	152	1.3144464064
10	public_accessibility_morula_max	153	1.1140103644000001
10	public_accessibility_morula_max	154	1.4292847135
10	public_accessibility_morula_max	155	1.4915737561000002
10	public_accessibility_morula_max	156	1.8451994696
10	public_accessibility_morula_max	157	1.2351574367777776
10	public_accessibility_morula_max	158	1.51325624
10	public_accessibility_morula_max	159	1.4730672508
10	public_accessibility_morula_max	160	1.2111710863
10	public_accessibility_morula_max	161	1.460254709111111
10	public_accessibility_morula_max	162	1.3945526975
10	public_accessibility_morula_max	163	1.332688191111111
10	public_accessibility_morula_max	164	1.4701124024444445
10	public_accessibility_morula_max	165	1.5360516418
10	public_accessibility_morula_max	166	1.2481060288
