region_type	control_set	cluster_name	matched_age_cluster	chr	start	end	width	n_cpg_target	age_weight_5yr
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_2355	cluster_2355	chr14	43705161	43705878	718	3	-0.01669596
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1126	cluster_1126	chr10	22496468	22496606	139	3	-0.033032012
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_4551	cluster_4551	chr2	232642113	232642347	235	2	-0.053087412
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_2126	cluster_2126	chr13	1992178	1992184	7	2	0.054376277
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6495	cluster_6495	chr6	10465955	10466453	499	6	0.010966867
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1333	cluster_1333	chr11	116091039	116092531	1493	3	-0.042831806
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5215	cluster_5215	chr3	13136785	13137391	607	3	0.019791166
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1564	cluster_1564	chr11	133187802	133188040	239	6	-0.013214527
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6498	cluster_6498	chr6	154566433	154566455	23	2	0.017322151
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6087	cluster_6087	chr6	13890246	13890251	6	2	0.055167825
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_23	cluster_23	chr1	167897102	167897565	464	2	-0.023801903
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6020	cluster_6020	chr5	79190223	79190718	496	4	-0.038638364
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_7042	cluster_7042	chr7	130196137	130196728	592	3	0.0377521
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_7072	cluster_7072	chr7	72495660	72495989	330	2	0.082616718
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5240	cluster_5240	chr3	190306477	190306576	100	3	0.021563529
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_7425	cluster_7425	chr8	123617253	123617386	134	2	0.051781861
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_2727	cluster_2727	chr15	90302856	90303231	376	3	-0.016253451
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6410	cluster_6410	chr6	30507833	30508479	647	3	-0.021018304
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1406	cluster_1406	chr11	81301760	81301786	27	2	-0.010845082
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1742	cluster_1742	chr12	56936095	56936287	193	4	0.010894564
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_587	cluster_587	chr1	155989834	155990030	197	2	-0.017575416
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_4373	cluster_4373	chr2	112371341	112371583	243	3	0.049797989
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5659	cluster_5659	chr4	90273316	90273401	86	2	0.069857776
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5608	cluster_5608	chr4	171397197	171398072	876	7	0.05939623
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6604	cluster_6604	chr6	23280348	23280434	87	2	0.013598211
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6655	cluster_6655	chr6	66874612	66874985	374	3	0.116026458
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_3967	cluster_3967	chr19	22704906	22705236	331	6	-0.027666536
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_3362	cluster_3362	chr17	36109488	36110150	663	4	-0.039116552
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_4605	cluster_4605	chr2	226599163	226599354	192	2	0.049177448
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_242	cluster_242	chr1	88261666	88261705	40	2	-0.017895363
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_4899	cluster_4899	chr21	31562264	31562785	522	2	0.044104691
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5002	cluster_5002	chr22	15085896	15086179	284	3	0.073881417
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_3416	cluster_3416	chr17	67576117	67576277	161	2	-0.018833351
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5966	cluster_5966	chr5	58947614	58947868	255	4	-0.031586986
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_2832	cluster_2832	chr16	52005213	52005487	275	2	-0.020554218
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5400	cluster_5400	chr4	60416877	60417501	625	4	-0.013997351
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6406	cluster_6406	chr6	87200092	87200215	124	2	-0.039827347
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_315	cluster_315	chr1	148793446	148793808	363	2	0.044527436
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6114	cluster_6114	chr6	105573877	105573998	122	3	0.03469714
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_2743	cluster_2743	chr15	44200258	44200425	168	2	-0.030119887
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_3684	cluster_3684	chr18	33847882	33848114	233	3	0.042859403
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_6275	cluster_6275	chr6	36307740	36307995	256	2	-0.032421038
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_7612	cluster_7612	chr8	64276183	64277107	925	5	0.043674447
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_916	cluster_916	chr10	74273281	74273352	72	2	-0.025276367
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_950	cluster_950	chr10	121407063	121407119	57	3	0.033547863
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_4449	cluster_4449	chr2	89743553	89743555	3	2	0.013610554
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_386	cluster_386	chr1	43251661	43251875	215	4	0.028296419
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5661	cluster_5661	chr4	60930409	60930593	185	5	0.055498035
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_2623	cluster_2623	chr15	10622451	10622597	147	2	0.033252448
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_3766	cluster_3766	chr19	4791088	4791128	41	3	-0.026841848
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5679	cluster_5679	chr4	144509867	144509947	81	3	0.024534686
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_4889	cluster_4889	chr20	47855257	47855752	496	6	-0.019214397
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5678	cluster_5678	chr4	116657102	116657159	58	3	0.066265623
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1607	cluster_1607	chr11	121430443	121430638	196	3	0.023808391
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1758	cluster_1758	chr12	101544457	101544645	189	2	0.027213681
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_4064	cluster_4064	chr19	34304508	34305069	562	5	-0.017083166
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_1586	cluster_1586	chr11	126035304	126035307	4	2	-0.025152623
matched_non_age_window	matched_non_age_0000	matched_non_age_0000__cluster_5580	cluster_5580	chr4	121374428	121374470	43	2	-0.018584757
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3123	cluster_3123	chr16	77844754	77844970	217	2	0.029691182
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_840	cluster_840	chr10	57349500	57349521	22	2	0.08106502
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_7052	cluster_7052	chr7	151042982	151043240	259	4	0.031851411
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_915	cluster_915	chr10	78805573	78806200	628	4	0.034264481
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5923	cluster_5923	chr5	36281945	36282237	293	2	0.033485903
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4026	cluster_4026	chr19	13424965	13425208	244	2	-0.028841341
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_2190	cluster_2190	chr13	84193941	84193999	59	2	0.067321522
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_483	cluster_483	chr1	137203602	137204095	494	3	0.025181528
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3519	cluster_3519	chr17	43755184	43755533	350	2	0.033654647
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4028	cluster_4028	chr19	15081671	15081716	46	2	-0.005814663
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4364	cluster_4364	chr2	223347628	223347865	238	2	0.050410937
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_2776	cluster_2776	chr16	33184344	33184450	107	2	-0.057703016
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1387	cluster_1387	chr11	101400935	101400986	52	2	0.027980847
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6975	cluster_6975	chr7	80845737	80846273	537	2	0.037164296
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5516	cluster_5516	chr4	142229526	142229763	238	2	0.020991971
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1007	cluster_1007	chr10	3063152	3063375	224	3	0.020471085
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6892	cluster_6892	chr7	129414137	129414147	11	2	0.024035571
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_7341	cluster_7341	chr8	89559498	89559571	74	2	0.071478852
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6171	cluster_6171	chr6	156260078	156260508	431	4	0.026677932
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6532	cluster_6532	chr6	128687447	128687580	134	5	0.037280463
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_2365	cluster_2365	chr14	105243782	105243967	186	6	-0.041337281
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3133	cluster_3133	chr16	3850083	3850317	235	3	-0.018315712
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3336	cluster_3336	chr17	79313382	79313681	300	3	-0.010225803
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4904	cluster_4904	chr21	15088021	15088288	268	2	0.033716782
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3762	cluster_3762	chr19	50154937	50154955	19	2	-0.027459185
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1523	cluster_1523	chr11	15155005	15155131	127	2	0.066262174
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3348	cluster_3348	chr17	75546714	75546716	3	2	0.023898612
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6262	cluster_6262	chr6	39834893	39835157	265	3	-0.037492605
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_293	cluster_293	chr1	67554013	67554543	531	4	-0.033578283
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_643	cluster_643	chr1	143787501	143787579	79	3	0.045617076
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_126	cluster_126	chr1	101742394	101743013	620	4	-0.021650446
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4907	cluster_4907	chr21	46709665	46710325	661	2	0.025709315
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_652	cluster_652	chr1	132352908	132352969	62	3	0.040863042
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3275	cluster_3275	chr17	57752146	57752588	443	3	0.045068689
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6143	cluster_6143	chr6	57312289	57312647	359	2	0.008409488
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1976	cluster_1976	chr12	50422369	50422392	24	2	-0.025163308
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_543	cluster_543	chr1	90689324	90689513	190	5	0.018045133
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6442	cluster_6442	chr6	83612805	83613000	196	2	0.024665217
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_618	cluster_618	chr1	104414701	104414758	58	2	-0.028772272
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4909	cluster_4909	chr21	6509070	6509605	536	2	0.023414564
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1688	cluster_1688	chr12	75964687	75964712	26	2	-0.051417718
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5760	cluster_5760	chr5	123980576	123981390	815	6	-0.024623956
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_67	cluster_67	chr1	177199886	177199937	52	2	-0.031518464
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_7000	cluster_7000	chr7	99822335	99822508	174	2	-0.023266685
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3369	cluster_3369	chr17	46756407	46756644	238	3	-0.012269211
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3660	cluster_3660	chr18	15199906	15200347	442	2	0.042266849
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4084	cluster_4084	chr19	34984542	34984912	371	2	-0.019523443
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4593	cluster_4593	chr2	186520810	186521148	339	2	-0.042572963
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6400	cluster_6400	chr6	78545371	78545799	429	8	0.057841086
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_7683	cluster_7683	chr9	109217320	109217533	214	2	-0.027870513
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_125	cluster_125	chr1	85447329	85447824	496	2	-0.020406298
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_2637	cluster_2637	chr15	97770495	97770799	305	5	0.040134182
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1556	cluster_1556	chr11	110174073	110174085	13	2	0.027292831
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1806	cluster_1806	chr12	108855302	108855430	129	2	-0.025223915
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5307	cluster_5307	chr3	129067455	129068006	552	3	-0.024274621
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6871	cluster_6871	chr7	137782700	137783257	558	7	-0.011480476
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_634	cluster_634	chr1	115518811	115518883	73	3	0.102996079
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4420	cluster_4420	chr2	119856116	119856844	729	6	0.037238383
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1257	cluster_1257	chr11	27458201	27458226	26	3	-0.042734524
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_2910	cluster_2910	chr16	84762929	84763094	166	2	0.041373344
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4538	cluster_4538	chr2	164978329	164978577	249	2	0.027143405
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6960	cluster_6960	chr7	80454094	80455054	961	3	0.062913074
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_832	cluster_832	chr10	133499560	133499904	345	3	0.093944091
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1718	cluster_1718	chr12	95828515	95828776	262	3	0.013745268
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4897	cluster_4897	chr21	32031436	32031823	388	4	0.054251055
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_900	cluster_900	chr10	129278593	129278612	20	2	-0.022477033
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1715	cluster_1715	chr12	3551251	3552171	921	8	-0.061309439
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_123	cluster_123	chr1	190352652	190352923	272	2	-0.032496993
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1922	cluster_1922	chr12	37588950	37589659	710	4	0.043206154
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6163	cluster_6163	chr6	156174669	156175389	721	11	0.016966375
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6518	cluster_6518	chr6	150337909	150338120	212	3	0.059909335
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5064	cluster_5064	chr22	26495336	26495844	509	2	-0.024982701
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_4532	cluster_4532	chr2	226433504	226433863	360	3	0.015502877
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5024	cluster_5024	chr22	6880207	6880298	92	2	-0.023901857
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_6651	cluster_6651	chr6	27835245	27835389	145	3	0.028197967
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5928	cluster_5928	chr5	135356827	135357056	230	2	0.052801687
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_2324	cluster_2324	chr13	107607299	107607576	278	2	-0.070097421
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_3227	cluster_3227	chr17	1205563	1205917	355	2	-0.024409725
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_1764	cluster_1764	chr12	103615769	103615935	167	4	0.045710488
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_2004	cluster_2004	chr12	19056341	19056483	143	2	0.054339939
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_5336	cluster_5336	chr3	124857684	124858340	657	2	0.030072859
matched_non_age_window	matched_non_age_0001	matched_non_age_0001__cluster_7504	cluster_7504	chr8	71918136	71918371	236	2	0.072558145
