cluster_name	chr	start	end	cpg_list	n_cpg_listed	age_weight_5yr	age_weight_per_year	exposure_pvalue.y	exposure_padjusted.y	n_sites_in_cluster.y	beta_2-cell	beta_4-cell	beta_8-cell	beta_ICM	beta_MII oocyte	beta_TE	beta_blastocyst	beta_morula	beta_zygote/PN	entropy_2-cell	entropy_4-cell	entropy_8-cell	entropy_ICM	entropy_MII oocyte	entropy_TE	entropy_blastocyst	entropy_morula	entropy_zygote/PN	n_samples_covered_2-cell	n_samples_covered_4-cell	n_samples_covered_8-cell	n_samples_covered_ICM	n_samples_covered_MII oocyte	n_samples_covered_TE	n_samples_covered_blastocyst	n_samples_covered_morula	n_samples_covered_zygote/PN	total_reads_2-cell	total_reads_4-cell	total_reads_8-cell	total_reads_ICM	total_reads_MII oocyte	total_reads_TE	total_reads_blastocyst	total_reads_morula	total_reads_zygote/PN	delta_H_MII_to_morula	delta_H_8cell_to_morula	contribution_MII_to_morula	contribution_8cell_to_morula	abs_contribution_8cell_to_morula	nearest_gene	nearest_gene_distance_bp	gene_context	cpg_context	reset_driver_rank_8cell_to_morula	reset_driver_rank_MII_to_morula
cluster_67	chr1	2559320	2559371	;cg12750103;cg05838104	2	-0.031518464	-0.0063036928	5.26e-08	9.51e-06	2	0.0	0.0	0.0	0.05	0.041666666666666664	0.0	0.0		0.0	1.4815510057992861e-05	1.4815510057992861e-05	1.4815510057992861e-05	0.1985152433458726	0.1732052067491771	1.4815510057992861e-05	1.4815510057992861e-05		1.4815510057992861e-05	13.0	13.0	19.0	7.0	10.0	3.0	3.0		12.0	66.0	41.0	84.0	20.0	24.0	13.0	10.0		74.0						MMEL1	0	intron	CpG_shore	121.0	121.0
cluster_4909	chr21	32014696	32015231	;cg06002471;cg18593945	2	0.023414564	0.0046829127999999	3.85e-08	7.47e-06	2	0.23076923076923078	0.05555555555555555	0.525	0.21212121212121213	0.23529411764705882	0.125	0.48		0.36363636363636365	0.5402041423888609	0.2145591551764051	0.6918966592050799	0.5167535908014582	0.5455945739691843	0.37677016125643675	0.6923469670899615		0.6554817739013927	9.0	4.0	14.0	10.0	8.0	4.0	5.0		4.0	26.0	18.0	40.0	33.0	17.0	16.0	25.0		11.0						KRTAP20-3	219	promoter	non_CpG_island	121.0	121.0
cluster_6442	chr6	54172183	54172378	;cg12397274;cg27090087	2	0.024665217	0.0049330434	3.16e-08	6.46e-06	2	0.25	0.3333333333333333	0.0	0.25	0.0	0.0	0.0		0.25	0.5623351446188083	0.6365141682948128	1.4815510057992861e-05	0.5623351446188083	1.4815510057992861e-05	1.4815510057992861e-05	1.4815510057992861e-05		0.5623351446188083	4.0	3.0	2.0	3.0	1.0	2.0	2.0		3.0	8.0	3.0	2.0	4.0	1.0	2.0	2.0		4.0						TINAG	958	promoter	non_CpG_island	121.0	121.0
cluster_543	chr1	198828060	198828249	;cg01092932;cg25349643;cg26160460;cg16010809;cg00111333	5	0.018045133	0.0036090266	2.88e-08	6.04e-06	5	0.3225806451612903	0.5925925925925926	0.7777777777777778	0.3333333333333333	0.2222222222222222	0.23076923076923078	0.3333333333333333		0.6666666666666666	0.6287993940937804	0.6759010305740114	0.5297061990576545	0.6365141682948128	0.5297061990576545	0.5402041423888609	0.6365141682948128		0.6365141682948128	7.0	7.0	4.0	6.0	5.0	3.0	1.0		4.0	31.0	27.0	9.0	36.0	18.0	13.0	3.0		18.0						MIR181A1HG	0	promoter	non_CpG_island	121.0	121.0
cluster_4141	chr19	51858208	51858276	;cg17110052;cg22469897	2	-0.044835746	-0.0089671492	9.26e-07	8.09e-05	2	0.3181818181818182	0.0	0.38095238095238093	0.0	0.47619047619047616	0.0	0.0		1.0	0.6254913597255729	1.4815510057992861e-05	0.6645284386549151	1.4815510057992861e-05	0.6920129648318738	1.4815510057992861e-05	1.4815510057992861e-05		1.4815510058361381e-05	7.0	10.0	7.0	4.0	6.0	5.0	1.0		1.0	44.0	38.0	21.0	26.0	21.0	26.0	1.0		7.0						ETFB	0	promoter	non_CpG_island	121.0	121.0
cluster_1976	chr12	120242490	120242513	;cg14132388;cg24973993	2	-0.025163308	-0.0050326616	1.92e-08	4.14e-06	2	0.38235294117647056	0.4146341463414634	0.68	0.17073170731707318	0.5	0.0	0.5		0.631578947368421	0.6652042646399301	0.6785008770139085	0.6268694575724263	0.4570445330375596	0.6931471805599453	1.4815510057992861e-05	0.6931471805599453		0.6581099875431143	12.0	13.0	13.0	11.0	6.0	5.0	2.0		11.0	34.0	41.0	25.0	41.0	12.0	17.0	4.0		19.0						CIT	0	intron	CpG_shore	121.0	121.0
cluster_6143	chr6	25650786	25651144	;cg00830325;cg11123018	2	0.008409488	0.0016818976	1.52e-08	3.38e-06	2	0.07142857142857142	0.0	0.5555555555555556	0.4166666666666667	0.6666666666666666	0.125	0.125		0.5	0.25731864054383163	1.4815510057992861e-05	0.6869615765973234	0.6791932659915257	0.6365141682948128	0.37677016125643675	0.37677016125643675		0.6931471805599453	6.0	2.0	8.0	5.0	3.0	4.0	4.0		2.0	14.0	6.0	18.0	12.0	6.0	8.0	8.0		4.0						SCGN	1477	promoter	CpG_shore	121.0	121.0
cluster_4605	chr2	227288327	227288518	;cg14637919;cg05209518	2	0.049177448	0.0098354896	3.78e-06	0.000231012	2	0.4358974358974359	0.17857142857142858	0.2857142857142857	0.41379310344827586	1.0	0.3	0.375		0.8947368421052632	0.6849062404158356	0.46922034844159877	0.5982695885852573	0.6782093939033127	1.4815510058361381e-05	0.6108643020548935	0.6615632381579821		0.336495757583516	12.0	16.0	9.0	9.0	7.0	7.0	5.0		7.0	39.0	56.0	28.0	29.0	16.0	30.0	16.0		19.0						MIR5702	235003	intergenic	non_CpG_island	121.0	121.0
cluster_5240	chr3	99904510	99904609	;cg15766024;cg04657715;cg06073355	3	0.021563529	0.0043127058	2.7e-06	0.000185395	3	0.3	0.16666666666666666	0.3	0.125	0.25	0.0	0.0		0.0	0.6108643020548935	0.45056120886630463	0.6108643020548935	0.37677016125643675	0.5623351446188083	1.4815510057992861e-05	1.4815510057992861e-05		1.4815510057992861e-05	5.0	6.0	11.0	5.0	9.0	4.0	3.0		3.0	10.0	12.0	30.0	8.0	20.0	5.0	5.0		5.0						TMEM30CP	108	promoter	non_CpG_island	121.0	121.0
cluster_5580	chr4	81185723	81185765	;cg02876258;cg14272935	2	-0.018584757	-0.0037169514	6.24e-06	0.000310645	2	0.03125	0.0	0.0	0.0	0.21052631578947367	0.09090909090909091	0.0		0.0	0.13906079845474112	1.4815510057992861e-05	1.4815510057992861e-05	1.4815510057992861e-05	0.5146531654289292	0.30463609734923813	1.4815510057992861e-05		1.4815510057992861e-05	10.0	11.0	14.0	12.0	13.0	6.0	5.0		9.0	32.0	40.0	34.0	26.0	38.0	11.0	7.0		27.0						FGF5	1997	promoter	CpG_shore	121.0	121.0
